Air_Temperature,Process_Temperature,Rotational_Speed,Torque,Tool_wear,Operation
299.2,309.65,1575.94,24.3,4147.14,0
299.82,309.99,1433.03,25.91,4147.2,0
301.52,310.82,1583.43,25.62,4147.24,0
302.94,309.32,1404.37,25.72,4147.28,0
301.15,308.87,1393.2,27.33,4147.34,0
297.58,307.27,1598.06,27.34,4147.4,0
300.92,311.5,1575.89,26.82,4147.45,0
297.61,307.87,1546.01,25.78,4147.51,0
297.58,307.51,1406.55,25.15,4147.56,0
296.79,308.5,1377.78,28.34,4147.61,0
301.64,311.22,1316.44,28.06,4147.67,0
298.71,309.38,1650.95,22.34,4147.73,0
299.93,311.17,1540.23,23.59,4147.77,0
297.17,306.09,1379.21,25.74,4147.83,0
300.06,306.44,1471.31,24.39,4147.88,0
299.86,309.87,1460.27,24.44,4147.94,0
301.35,312.82,1334.79,24.29,4147.99,0
299.98,310.46,1462.26,27.26,4148.04,0
298.44,308.98,1397.34,25.63,4148.1,0
299.91,308.81,1645.51,24.0,4148.14,0
301.68,310.58,1310.17,28.23,4148.2,0
297.93,307.66,1415.01,27.28,4148.24,0
298.93,309.62,1566.44,28.77,4148.3,0
299.5,313.21,1396.76,25.42,4148.34,0
297.27,308.86,1478.95,25.08,4148.4,0
301.7,311.51,1415.01,25.71,4148.45,0
297.8,308.93,1444.11,28.11,4148.49,0
299.6,309.77,1572.81,25.3,4148.54,0
300.99,309.86,1445.68,25.55,4148.59,0
302.4,312.71,1454.37,23.08,4148.65,0
300.74,308.83,1446.16,23.01,4148.69,0
303.97,316.5,1536.39,22.98,4148.75,0
300.24,309.21,1398.63,23.06,4148.8,0
296.85,308.55,1531.72,25.14,4148.86,0
302.19,311.57,1443.4,27.79,4148.9,0
298.91,309.17,1675.21,21.63,4148.95,0
301.25,310.97,1416.95,26.84,4148.99,0
298.78,309.31,1531.23,23.57,4149.05,0
302.51,314.68,1385.7,26.24,4149.08,0
296.97,307.27,1486.51,25.55,4149.12,0
300.23,308.84,1689.84,23.48,4149.17,0
300.5,309.75,1675.7,19.35,4149.23,0
303.13,312.64,1530.63,24.29,4149.27,0
299.48,309.38,1531.41,24.53,4149.34,0
301.55,314.77,1479.55,24.51,4149.39,0
305.31,316.16,1467.56,26.59,4149.43,0
301.67,312.54,1403.71,24.14,4149.46,0
303.06,314.87,1376.08,31.32,4149.51,0
297.9,308.99,1451.49,28.37,4149.58,0
298.64,311.18,1409.74,26.62,4149.62,0
297.42,306.21,1489.99,24.72,4149.68,0
301.44,308.68,1522.67,26.73,4149.73,0
298.32,308.29,1614.85,23.68,4149.78,0
300.71,311.61,1438.44,28.74,4149.82,0
298.77,310.19,1526.14,24.43,4149.87,0
296.46,306.96,1429.34,26.64,4149.91,0
299.67,309.82,1418.94,29.35,4149.95,0
299.9,309.84,1584.41,24.34,4149.99,0
301.31,311.31,1712.76,25.42,4150.05,0
302.65,312.32,1434.25,27.93,4150.1,0
298.86,308.05,1518.04,23.08,4150.17,0
298.88,310.35,1709.06,27.26,4150.23,0
301.91,309.3,1557.94,25.48,4150.28,0
298.6,309.95,1613.9,21.04,4150.33,0
300.53,312.15,1497.24,24.24,4150.38,0
298.23,308.93,1462.63,24.16,4150.43,0
300.49,308.72,1528.83,22.67,4150.46,0
297.79,307.36,1580.59,25.81,4150.51,0
298.2,308.98,1422.51,24.84,4150.55,0
305.56,315.18,1562.13,25.76,4150.61,0
302.38,310.78,1414.28,26.68,4150.67,0
303.05,312.67,1413.01,25.57,4150.71,0
298.44,305.78,1552.57,22.66,4150.77,0
300.36,310.79,1480.15,25.73,4150.81,0
300.23,312.75,1476.19,23.3,4150.86,0
303.34,314.56,1425.45,23.81,4150.91,0
299.61,308.77,1340.91,25.35,4150.96,0
299.57,308.68,1401.78,28.63,4151.02,0
299.41,310.82,1477.05,26.65,4151.07,0
297.85,305.4,1424.23,24.33,4151.13,0
302.5,312.25,1494.15,23.73,4151.16,0
299.49,307.69,1475.15,25.67,4151.2,0
295.39,305.74,1582.7,24.89,4151.24,0
295.02,304.91,1445.89,24.79,4151.29,0
298.13,306.2,1433.96,22.5,4151.31,0
299.13,307.85,1627.7,25.93,4151.35,0
300.16,308.13,1628.42,24.13,4151.4,0
300.26,308.41,1475.05,28.2,4151.45,0
301.73,309.25,1567.59,24.63,4151.5,0
296.76,305.15,1443.2,25.84,4151.53,0
296.87,307.39,1612.92,23.73,4151.57,0
304.04,314.39,1498.16,22.81,4151.63,0
298.56,308.43,1506.67,24.49,4151.7,0
299.91,309.93,1419.69,23.41,4151.75,0
300.06,313.11,1441.24,28.83,4151.79,0
303.89,311.21,1618.69,27.14,4151.84,0
306.11,318.12,1351.66,31.1,4151.88,1
300.94,312.33,1594.1,23.89,4151.95,0
301.44,308.37,1376.07,27.29,4152.01,0
303.77,314.16,1441.17,23.34,4152.07,0
298.89,308.72,1487.79,26.42,4152.12,0
298.19,306.02,1514.36,25.82,4152.16,0
299.32,310.59,1438.3,26.41,4152.23,0
302.81,312.06,1464.57,25.95,4152.27,0
298.63,309.22,1400.53,27.43,4152.34,0
302.0,314.2,1553.34,25.03,4152.39,0
301.54,312.24,1409.3,26.31,4152.42,0
302.74,312.8,1567.74,23.19,4152.49,0
301.05,311.38,1585.24,22.59,4152.54,0
298.72,309.31,1611.39,23.97,4152.59,0
302.62,311.81,1755.88,21.37,4152.65,0
297.56,307.47,1458.11,24.83,4152.7,0
305.1,316.85,1505.83,25.09,4152.74,0
301.71,309.93,1536.63,27.13,4152.77,0
297.92,306.25,1667.81,20.73,4152.82,0
298.17,306.9,1454.76,26.06,4152.87,0
300.34,310.92,1340.29,23.0,4152.92,0
300.48,310.71,1528.76,23.8,4152.97,0
300.45,309.58,1793.41,17.59,4153.02,0
301.48,312.26,1507.07,24.38,4153.08,0
299.64,309.26,1601.14,24.14,4153.15,0
300.07,309.27,1503.63,23.34,4153.19,0
300.76,309.4,1503.8,22.35,4153.23,0
301.48,311.28,1536.09,21.56,4153.27,0
299.31,309.2,1162.36,26.44,4153.32,0
299.2,309.17,1425.3,30.76,4153.38,0
300.0,309.71,1457.12,28.93,4153.4,0
299.48,308.07,1545.62,27.04,4153.46,0
298.77,310.35,1297.21,26.52,4153.5,0
302.91,313.27,1516.02,25.45,4153.54,0
301.4,311.58,1341.76,29.38,4153.59,0
302.3,311.12,1401.98,28.35,4153.63,0
298.01,307.61,1450.15,27.33,4153.67,0
301.48,312.27,1657.69,21.53,4153.74,0
299.19,310.31,1390.11,30.01,4153.78,0
300.23,309.98,1538.27,25.91,4153.85,0
301.22,310.18,1364.3,26.47,4153.92,0
300.65,311.55,1467.46,25.61,4153.96,0
298.19,307.89,1454.42,26.18,4154.01,0
299.71,307.25,1646.91,25.83,4154.05,0
301.24,312.19,1437.41,27.29,4154.09,0
302.82,314.01,1504.42,23.79,4154.14,0
297.85,308.93,1686.77,21.64,4154.19,0
304.24,312.82,1651.28,20.82,4154.23,0
303.27,309.5,1415.67,26.85,4154.28,0
301.36,313.26,1433.21,26.52,4154.35,0
298.95,308.75,1431.0,25.06,4154.4,0
297.02,306.31,1470.13,28.73,4154.46,0
301.07,311.02,1442.83,24.47,4154.5,0
298.8,310.43,1656.21,22.44,4154.56,0
299.91,307.12,1640.35,21.77,4154.61,0
304.19,311.38,1377.69,25.24,4154.66,0
299.37,308.19,1537.56,26.02,4154.72,0
302.56,313.11,1409.63,23.51,4154.77,0
301.97,310.44,1484.68,24.38,4154.82,0
296.01,305.49,1472.63,25.53,4154.84,0
298.88,307.38,1384.55,26.5,4154.91,0
301.4,311.71,1508.68,25.27,4154.97,0
300.51,309.59,1463.5,27.37,4155.01,0
298.47,309.15,1673.84,21.67,4155.05,0
300.32,309.51,1517.87,27.01,4155.09,0
300.09,311.39,1508.32,27.26,4155.15,0
299.0,308.85,1564.04,27.55,4155.21,0
300.54,312.82,1436.03,26.44,4155.26,0
295.46,306.92,1567.08,24.75,4155.3,0
300.07,310.66,1708.0,22.08,4155.36,0
298.84,307.82,1517.51,23.89,4155.41,0
298.56,305.63,1390.44,29.68,4155.45,0
299.49,307.11,1475.92,25.29,4155.49,0
298.07,307.8,1598.39,24.47,4155.54,0
302.07,313.75,1558.9,27.68,4155.59,0
300.09,311.09,1722.6,23.49,4155.64,0
296.78,304.39,1503.05,29.18,4155.68,0
299.29,308.93,1559.18,27.11,4155.73,0
301.02,311.35,1412.02,24.34,4155.78,0
299.88,309.25,1483.24,26.32,4155.83,0
297.24,306.27,1457.54,26.66,4155.88,0
302.55,312.03,1537.71,26.04,4155.92,0
299.91,311.71,1607.7,22.08,4155.97,0
294.97,307.54,1448.79,28.42,4156.02,0
300.22,310.37,1372.6,27.25,4156.07,0
297.69,305.64,1280.19,30.65,4156.13,0
298.53,308.76,1334.63,28.8,4156.18,0
298.31,307.9,1619.08,22.82,4156.24,0
299.9,309.1,1624.33,23.06,4156.28,0
297.98,306.63,1465.96,26.56,4156.33,0
299.14,307.39,1413.18,27.77,4156.4,0
298.85,309.85,1640.08,24.72,4156.46,0
302.48,314.63,1652.11,24.44,4156.52,0
300.28,309.66,1471.21,25.98,4156.59,0
297.8,309.3,1580.46,23.43,4156.63,0
296.95,303.16,1647.25,24.41,4156.68,0
300.84,310.85,1321.46,28.04,4156.74,0
299.21,309.56,1534.69,25.4,4156.8,0
299.52,310.1,1572.27,26.35,4156.84,0
305.15,318.72,1482.74,22.58,4156.89,1
302.06,313.35,1360.1,24.68,4156.94,0
302.74,309.72,1664.77,24.89,4157.0,0
300.92,308.9,1557.21,23.89,4157.04,0
301.71,311.18,1498.18,25.87,4157.09,0
300.18,311.45,1452.66,25.6,4157.14,0
297.35,308.72,1428.67,23.74,4157.2,0
300.56,309.15,1476.71,26.81,4157.25,0
300.87,310.72,1499.52,28.06,4157.29,0
297.95,311.78,1675.35,21.08,4157.33,0
301.29,310.54,1484.23,25.54,4157.38,0
300.91,312.14,1517.08,25.55,4157.43,0
298.65,309.82,1427.88,32.35,4157.48,0
299.62,310.28,1413.1,24.79,4157.53,0
301.0,311.06,1493.68,23.44,4157.59,0
300.4,310.78,1600.83,24.79,4157.64,0
298.74,310.52,1531.91,24.33,4157.69,0
299.84,310.01,1561.2,24.78,4157.74,0
303.53,312.44,1464.26,25.49,4157.79,0
300.53,309.66,1474.32,27.22,4157.83,0
302.05,310.83,1566.78,25.33,4157.89,0
298.81,310.78,1573.31,25.88,4157.94,0
300.54,311.62,1562.27,27.39,4157.99,0
299.09,306.98,1574.33,24.07,4158.03,0
303.87,313.26,1509.6,24.17,4158.07,0
302.5,310.96,1530.27,20.31,4158.11,0
297.78,308.26,1600.42,24.8,4158.17,0
299.0,308.25,1486.64,26.2,4158.24,0
300.14,310.7,1519.15,19.13,4158.29,0
301.94,312.91,1429.07,26.15,4158.35,0
296.98,303.7,1408.87,29.88,4158.4,0
299.89,310.63,1699.35,20.37,4158.45,0
299.68,308.46,1734.65,18.23,4158.52,0
304.99,313.71,1358.28,27.44,4158.56,0
299.01,308.48,1458.48,22.67,4158.62,0
301.85,311.19,1552.53,29.18,4158.67,0
298.32,308.99,1508.08,19.57,4158.72,0
299.79,310.44,1512.71,25.13,4158.77,0
299.33,309.11,1461.79,26.5,4158.81,0
300.63,310.31,1509.13,28.28,4158.87,0
297.41,306.57,1364.61,26.48,4158.93,0
296.46,305.67,1507.61,25.06,4158.98,0
298.63,310.1,1613.75,22.79,4159.02,0
299.08,310.49,1486.73,24.42,4159.07,0
304.4,313.86,1303.99,23.88,4159.14,0
298.95,308.97,1485.03,23.78,4159.17,0
301.69,312.22,1327.56,27.82,4159.22,0
297.75,307.1,1677.97,25.35,4159.29,0
298.77,309.49,1439.67,24.31,4159.35,0
298.55,310.09,1513.74,22.38,4159.41,0
299.33,311.42,1570.05,27.02,4159.46,0
299.5,307.66,1577.25,24.66,4159.53,0
301.18,309.34,1485.5,27.26,4159.58,0
300.95,310.63,1570.54,25.6,4159.63,0
300.82,311.16,1597.18,23.73,4159.69,0
301.0,310.37,1447.8,27.68,4159.73,0
296.65,305.08,1510.85,20.46,4159.78,0
299.61,310.01,1782.05,18.96,4159.84,0
303.74,315.22,1490.74,25.48,4159.89,0
299.78,309.44,1549.84,23.12,4159.96,0
303.15,313.52,1477.42,26.49,4160.01,0
300.04,309.11,1567.24,27.35,4160.06,0
300.47,309.79,1559.19,26.82,4160.1,0
298.67,306.77,1546.81,23.59,4160.15,0
303.34,314.61,1687.34,24.36,4160.21,0
302.95,313.88,1361.36,26.91,4160.26,0
299.82,309.06,1535.2,28.46,4160.3,0
304.08,311.72,1595.59,26.83,4160.35,0
297.74,310.31,1274.89,26.93,4160.4,0
296.96,305.67,1431.46,25.49,4160.45,0
298.7,309.64,1482.93,24.62,4160.49,0
303.94,313.64,1380.42,25.91,4160.55,0
299.35,311.91,1305.52,27.2,4160.6,0
299.16,305.33,1578.82,24.0,4160.64,0
300.22,310.87,1540.5,23.83,4160.69,0
299.49,312.9,1471.64,21.42,4160.73,0
301.79,311.62,1600.89,23.78,4160.77,0
298.68,309.99,1421.55,26.22,4160.83,0
297.82,307.62,1635.46,22.98,4160.87,0
301.12,310.42,1537.93,24.96,4160.94,0
299.32,306.89,1657.13,27.17,4160.97,0
301.12,311.79,1508.25,23.69,4161.02,0
296.75,308.01,1574.96,22.34,4161.08,0
301.02,311.95,1581.77,23.72,4161.12,0
302.36,312.12,1593.13,23.37,4161.15,0
298.61,306.68,1670.86,25.12,4161.21,0
298.99,310.91,1504.47,22.1,4161.25,0
301.22,312.06,1576.71,26.19,4161.3,0
303.48,313.8,1442.25,25.1,4161.35,0
298.3,305.85,1530.93,24.3,4161.41,0
299.41,306.22,1553.94,22.37,4161.46,0
300.32,311.41,1615.57,25.04,4161.52,0
302.78,314.03,1642.5,23.15,4161.57,0
299.47,307.83,1611.98,26.31,4161.62,0
299.74,308.09,1601.61,21.29,4161.67,0
302.45,313.36,1451.82,25.21,4161.74,0
297.63,307.61,1609.54,23.37,4161.78,0
302.24,313.08,1267.95,28.67,4161.84,0
301.05,312.99,1450.06,27.13,4161.89,0
303.49,313.35,1461.31,24.27,4161.94,0
303.63,313.49,1530.97,24.02,4162.0,0
299.28,309.37,1475.22,22.57,4162.05,0
299.54,310.38,1533.33,21.41,4162.1,0
301.2,310.2,1452.13,27.6,4162.15,0
293.7,301.52,1496.56,24.74,4162.2,0
297.91,309.21,1598.25,23.95,4162.23,0
299.76,311.08,1644.25,24.54,4162.29,0
299.6,307.05,1642.28,23.17,4162.34,0
299.93,309.14,1626.87,22.92,4162.39,0
302.3,313.19,1248.08,28.15,4162.43,0
303.03,315.72,1432.77,24.13,4162.49,0
299.35,311.22,1306.23,26.02,4162.53,0
303.02,313.39,1264.3,31.18,4162.57,0
302.59,312.01,1548.01,23.83,4162.62,0
301.0,311.96,1571.53,24.38,4162.66,0
299.77,309.87,1622.15,24.75,4162.71,0
300.59,312.18,1481.41,24.65,4162.76,0
298.3,309.18,1460.8,23.7,4162.79,0
297.83,308.37,1276.93,28.66,4162.83,0
298.82,310.69,1465.52,23.0,4162.89,0
301.39,312.01,1759.26,24.27,4162.94,0
298.48,309.51,1407.11,27.79,4162.98,0
300.26,311.08,1421.27,24.88,4163.03,0
296.49,308.7,1388.72,25.19,4163.07,0
300.02,307.02,1410.21,27.41,4163.12,0
300.7,311.66,1601.12,28.51,4163.17,0
302.86,313.19,1492.22,20.75,4163.23,0
301.49,313.24,1595.34,27.1,4163.28,0
298.34,306.86,1434.05,24.29,4163.34,0
299.31,310.41,1378.43,26.91,4163.38,0
299.17,308.21,1476.62,25.17,4163.43,0
298.22,309.25,1424.87,22.59,4163.47,0
297.27,307.87,1431.89,24.12,4163.51,0
297.88,307.66,1499.49,22.46,4163.56,0
301.99,311.33,1400.82,27.76,4163.61,0
301.12,311.39,1494.86,26.81,4163.66,0
301.39,310.4,1618.63,24.13,4163.71,0
301.58,310.56,1305.08,27.01,4163.75,0
299.67,310.03,1412.43,26.66,4163.8,0
297.96,307.68,1588.16,22.91,4163.85,0
300.9,312.22,1588.99,24.84,4163.91,0
301.7,313.94,1592.2,23.3,4163.96,0
301.0,309.58,1540.19,22.09,4164.0,0
300.44,309.8,1491.86,25.86,4164.06,0
298.03,312.68,1408.13,26.44,4164.12,0
301.05,309.77,1500.49,27.09,4164.18,0
299.54,309.48,1432.94,28.52,4164.23,0
297.6,309.53,1671.94,24.73,4164.28,0
299.28,305.76,1286.64,27.91,4164.32,0
300.4,310.22,1504.91,25.56,4164.39,0
297.49,306.29,1461.73,21.54,4164.43,0
303.73,315.48,1547.12,23.75,4164.48,0
301.25,310.77,1573.96,25.36,4164.54,0
301.92,313.13,1407.81,26.37,4164.58,0
299.88,309.38,1308.02,25.9,4164.65,0
300.48,310.29,1494.63,27.13,4164.71,0
296.48,303.04,1260.25,28.95,4164.76,0
299.22,309.73,1433.07,20.42,4164.8,0
301.02,310.93,1640.3,21.2,4164.85,0
298.06,308.52,1589.55,24.49,4164.89,0
297.91,307.65,1419.87,24.71,4164.93,0
298.07,309.89,1456.75,24.63,4164.97,0
299.66,308.28,1489.54,29.3,4165.01,0
301.88,313.51,1530.55,24.67,4165.08,0
300.01,312.18,1438.19,20.88,4165.13,0
302.46,314.46,1324.67,28.49,4165.18,0
300.74,309.37,1392.12,23.72,4165.22,0
297.87,308.26,1485.84,30.04,4165.28,0
298.17,310.18,1554.37,21.84,4165.34,0
301.24,309.66,1636.45,20.58,4165.39,0
300.37,311.43,1435.85,26.33,4165.44,0
301.06,308.07,1509.01,22.62,4165.51,0
297.6,310.85,1405.37,29.09,4165.55,0
302.26,310.63,1389.64,22.96,4165.58,0
298.4,309.87,1663.72,22.38,4165.62,0
299.44,309.48,1540.5,25.81,4165.68,0
300.4,313.24,1586.75,22.6,4165.72,0
299.43,309.24,1582.03,23.75,4165.77,0
297.84,307.24,1469.02,25.5,4165.81,0
300.89,309.2,1497.73,23.86,4165.86,0
298.17,306.21,1529.87,24.41,4165.91,0
301.66,313.09,1624.73,20.66,4165.96,0
300.36,309.62,1436.97,24.97,4166.04,0
299.13,307.42,1417.84,27.44,4166.09,0
301.34,311.09,1435.39,26.38,4166.13,0
298.68,306.41,1560.27,23.16,4166.18,0
300.38,312.93,1406.6,27.84,4166.21,0
298.38,305.03,1561.42,30.6,4166.27,0
301.52,310.29,1467.84,22.35,4166.32,0
302.95,312.62,1578.05,24.09,4166.37,0
301.85,307.79,1575.69,25.1,4166.42,0
302.25,311.35,1347.81,26.69,4166.47,0
304.03,314.87,1501.99,27.26,4166.51,0
295.41,307.43,1339.8,27.49,4166.56,0
298.3,309.37,1532.63,25.43,4166.6,0
300.3,312.11,1579.08,24.97,4166.66,0
299.31,308.66,1477.92,27.12,4166.7,0
296.78,304.96,1329.19,26.92,4166.76,0
299.05,309.13,1568.79,24.88,4166.81,0
305.09,314.45,1614.61,21.52,4166.85,0
298.22,308.88,1394.02,29.04,4166.92,0
297.46,305.29,1653.6,21.56,4166.98,0
298.57,308.17,1662.51,23.25,4167.03,0
300.59,309.96,1391.29,27.09,4167.08,0
302.11,314.06,1481.79,27.09,4167.13,0
302.27,310.99,1692.44,17.84,4167.19,0
300.54,312.89,1522.64,24.46,4167.25,0
298.05,307.7,1579.51,25.88,4167.31,0
297.56,308.43,1667.85,22.01,4167.35,0
304.08,314.44,1451.83,23.83,4167.41,0
301.06,312.57,1552.24,24.25,4167.45,0
298.12,308.77,1411.42,28.18,4167.5,0
299.34,307.97,1474.29,22.43,4167.55,0
297.6,308.02,1513.59,24.32,4167.59,0
294.17,301.78,1410.16,24.28,4167.64,0
300.62,310.23,1479.48,27.04,4167.7,0
298.54,308.03,1639.72,23.96,4167.75,0
296.08,305.16,1475.97,21.58,4167.81,0
303.82,313.33,1576.82,21.91,4167.87,0
296.41,308.33,1564.83,27.46,4167.93,0
302.52,315.58,1434.92,25.67,4167.99,0
301.08,311.76,1586.4,24.88,4168.03,0
298.1,306.11,1408.24,27.67,4168.08,0
296.95,307.51,1548.79,25.45,4168.13,0
298.69,312.59,1412.83,23.79,4168.19,0
299.56,309.67,1370.4,24.88,4168.24,0
299.85,308.89,1277.76,29.62,4168.29,0
295.9,305.26,1471.57,26.99,4168.34,0
299.55,308.91,1513.87,25.61,4168.37,0
302.51,313.22,1533.67,22.13,4168.41,0
300.79,309.38,1541.4,26.31,4168.47,0
300.56,309.96,1509.75,29.18,4168.51,0
301.62,310.13,1426.14,21.47,4168.55,0
303.07,313.61,1584.86,26.62,4168.58,0
303.42,312.62,1323.82,25.63,4168.63,0
298.95,310.81,1440.92,26.7,4168.67,0
300.46,311.36,1596.46,21.77,4168.72,0
303.93,315.17,1515.61,24.64,4168.77,0
299.07,309.57,1353.62,27.36,4168.83,0
303.47,311.9,1415.62,26.05,4168.86,0
295.59,305.07,1428.56,26.73,4168.91,0
298.22,307.3,1493.55,23.98,4168.95,0
296.76,307.44,1432.11,24.46,4169.0,0
300.01,309.05,1481.99,25.13,4169.06,0
299.2,307.22,1583.4,25.68,4169.12,0
301.22,313.01,1507.41,21.4,4169.16,0
296.47,306.25,1362.74,26.87,4169.2,0
298.5,307.9,1688.3,21.14,4169.26,0
297.49,308.4,1543.34,20.93,4169.3,0
297.65,306.24,1440.47,24.05,4169.35,0
303.26,312.76,1337.03,26.08,4169.39,0
300.48,311.07,1574.71,25.41,4169.45,0
297.82,305.54,1467.07,24.68,4169.49,0
298.49,307.58,1630.91,22.88,4169.54,0
298.2,308.39,1558.07,20.26,4169.58,0
301.32,311.65,1353.46,25.92,4169.62,0
297.58,305.51,1358.26,26.31,4169.66,0
295.74,305.18,1513.99,23.45,4169.72,0
298.5,308.48,1401.38,27.99,4169.77,0
301.77,311.77,1503.42,27.6,4169.8,0
297.53,306.34,1541.05,21.76,4169.84,0
300.24,311.0,1622.28,25.37,4169.9,0
301.2,309.29,1489.85,26.58,4169.95,0
297.56,306.05,1396.85,25.37,4170.0,0
299.88,307.48,1536.51,26.53,4170.05,0
303.27,314.45,1349.07,25.58,4170.11,0
302.74,313.73,1602.17,23.77,4170.17,0
299.74,310.94,1291.78,27.91,4170.22,0
298.38,306.12,1389.06,26.49,4170.28,0
298.14,307.63,1603.54,25.08,4170.35,0
303.02,311.4,1750.47,24.74,4170.4,0
300.4,310.16,1487.3,25.55,4170.46,0
299.06,307.09,1468.11,23.56,4170.5,0
297.72,310.07,1628.29,21.75,4170.56,0
299.33,308.31,1627.66,22.74,4170.61,0
298.27,307.08,1449.27,27.1,4170.66,0
298.69,309.78,1412.73,21.47,4170.71,0
302.03,312.57,1597.82,23.9,4170.74,0
298.74,309.52,1644.54,24.5,4170.78,0
302.61,314.09,1381.03,28.33,4170.82,0
301.81,312.73,1357.57,27.57,4170.87,0
299.76,308.4,1530.3,23.08,4170.92,0
301.6,311.32,1453.11,25.19,4170.97,0
299.0,308.32,1640.44,23.81,4171.01,0
302.21,313.83,1545.15,20.2,4171.06,0
299.59,307.86,1513.41,25.73,4171.1,0
298.5,309.72,1593.24,24.53,4171.14,0
300.17,307.26,1626.0,24.38,4171.18,0
300.93,309.09,1440.39,24.31,4171.22,0
300.86,311.36,1519.47,23.94,4171.25,0
300.31,307.64,1535.05,21.96,4171.29,0
300.46,309.81,1447.42,23.25,4171.33,0
300.55,308.48,1318.48,30.21,4171.38,0
302.08,313.18,1538.76,27.74,4171.43,0
301.16,310.69,1573.72,26.98,4171.47,0
300.47,311.06,1333.81,28.05,4171.53,0
303.71,314.85,1365.43,27.31,4171.58,0
300.26,311.52,1493.27,28.06,4171.64,0
298.56,309.82,1302.28,23.9,4171.69,0
300.06,309.1,1617.01,26.4,4171.73,0
300.9,309.2,1548.43,26.06,4171.78,0
299.9,310.08,1553.66,23.28,4171.82,0
300.87,309.7,1486.38,25.35,4171.87,0
300.89,311.71,1605.65,24.49,4171.92,0
301.99,312.97,1399.8,27.72,4171.98,0
297.82,305.22,1485.78,27.1,4172.03,0
301.46,313.37,1582.85,25.13,4172.1,0
299.33,309.8,1627.74,20.0,4172.15,0
298.55,305.89,1520.37,26.52,4172.2,0
302.09,310.8,1382.09,29.18,4172.24,0
300.3,311.26,1591.16,25.44,4172.3,0
302.71,309.68,1506.58,22.85,4172.36,0
297.79,308.95,1591.91,21.98,4172.41,0
301.98,310.99,1486.97,23.21,4172.43,0
297.56,308.24,1476.43,23.25,4172.48,0
300.42,310.66,1335.63,28.6,4172.54,0
294.46,305.63,1580.23,24.1,4172.59,0
300.07,313.27,1491.41,24.39,4172.64,0
300.19,310.46,1605.8,24.28,4172.69,0
298.64,308.68,1425.47,24.97,4172.74,0
296.58,304.12,1477.59,23.68,4172.78,0
299.06,308.8,1490.48,26.81,4172.82,0
302.01,309.62,1359.2,27.25,4172.88,0
300.9,309.97,1493.14,23.82,4172.94,0
304.19,313.55,1521.19,29.49,4173.0,0
304.63,312.83,1488.75,24.02,4173.04,0
299.32,310.42,1519.48,26.49,4173.09,0
298.75,307.93,1494.61,29.13,4173.13,0
300.5,310.63,1448.5,25.43,4173.18,0
299.12,308.71,1388.48,24.02,4173.21,0
299.45,311.9,1381.99,26.43,4173.25,0
300.08,311.71,1541.54,23.2,4173.3,0
298.78,308.66,1596.37,21.3,4173.35,0
301.37,313.31,1550.48,25.05,4173.4,0
299.65,307.0,1426.7,29.94,4173.45,0
298.59,306.89,1522.69,27.67,4173.5,0
297.04,306.44,1619.5,24.26,4173.56,0
297.93,309.2,1488.59,27.78,4173.62,0
306.04,316.7,1595.39,21.01,4173.65,0
298.11,309.97,1466.55,25.32,4173.7,0
300.91,312.2,1364.9,24.89,4173.75,0
299.99,312.93,1539.51,22.44,4173.81,0
300.76,312.44,1485.4,29.35,4173.85,0
296.88,307.68,1502.49,25.94,4173.91,0
298.85,308.74,1834.87,18.51,4173.96,1
302.68,312.09,1436.98,25.03,4174.02,0
299.56,309.17,1504.51,25.86,4174.07,0
296.06,305.11,1551.9,27.43,4174.12,0
298.41,307.36,1387.01,27.87,4174.17,0
300.19,311.64,1420.01,30.81,4174.22,0
299.12,311.81,1554.56,26.69,4174.27,0
298.28,307.5,1322.29,28.11,4174.34,0
297.72,309.67,1570.7,22.56,4174.38,0
296.14,306.15,1543.6,26.83,4174.41,0
300.83,310.74,1667.55,24.05,4174.47,0
301.42,309.64,1521.03,25.33,4174.54,0
297.42,307.23,1557.73,23.6,4174.6,0
303.14,312.33,1494.9,26.5,4174.64,0
300.68,308.75,1593.23,23.5,4174.67,0
300.81,308.75,1407.79,28.38,4174.73,0
299.1,307.58,1476.86,26.93,4174.78,0
301.91,312.43,1591.16,26.77,4174.83,0
303.15,314.79,1476.05,25.79,4174.87,0
300.86,311.6,1478.42,24.57,4174.91,0
298.06,307.03,1602.23,26.69,4174.96,0
303.75,313.25,1399.76,27.51,4175.0,0
295.99,307.76,1421.8,25.21,4175.04,0
301.67,312.05,1525.95,20.87,4175.09,0
298.29,306.33,1498.67,25.9,4175.15,0
300.85,313.29,1708.08,23.41,4175.19,0
298.65,309.49,1681.14,20.96,4175.24,0
297.17,305.37,1694.65,22.43,4175.29,0
302.69,311.17,1499.36,24.3,4175.35,0
301.24,310.05,1437.17,26.68,4175.41,0
300.36,310.83,1512.71,29.14,4175.47,0
299.43,309.51,1397.12,26.12,4175.52,0
303.3,313.53,1432.51,22.64,4175.59,0
296.6,304.49,1519.62,27.4,4175.65,0
302.21,312.37,1410.85,26.13,4175.69,0
299.13,309.79,1595.4,25.99,4175.74,0
299.54,308.83,1589.7,24.57,4175.79,0
301.53,312.03,1446.76,28.04,4175.84,0
298.56,309.44,1448.23,23.59,4175.88,0
301.46,310.98,1463.6,25.43,4175.93,0
299.41,308.79,1493.2,24.99,4175.98,0
300.42,307.16,1503.59,24.54,4176.03,0
