Air_Temperature,Process_Temperature,Rotational_Speed,Torque,Tool_wear,Operation 
303.35,315.43,1421.62,26.61,101.04,0
303.8,313.28,1051.31,32.45,101.09,1
295.7,305.83,831.38,30.98,101.13,1
298.15,307.45,1028.33,33.58,101.17,1
304.51,316.02,969.2,32.38,101.2,1
300.43,311.18,2057.22,15.63,101.23,1
298.89,306.34,1099.92,27.39,101.28,1
297.44,308.63,1433.84,25.65,101.35,0
299.87,312.34,1646.59,23.99,101.39,0
297.91,307.09,1162.23,28.77,101.44,1
300.54,310.41,1821.32,20.46,101.51,1
294.75,305.9,1120.87,29.61,101.56,1
295.63,305.81,1794.71,21.46,101.61,0
301.25,312.49,1338.01,29.34,101.64,0
296.67,306.07,1447.09,27.67,101.68,0
297.73,308.5,1626.42,22.3,101.73,0
299.18,311.43,1123.28,26.11,101.78,1
298.16,308.13,1501.15,20.22,101.83,0
301.25,308.96,1076.28,28.76,101.87,1
298.82,307.34,1284.16,29.66,101.92,1
298.84,313.09,1437.83,26.83,101.97,0
297.9,305.51,1708.34,23.28,102.02,1
300.38,311.8,1071.15,29.28,102.07,1
296.83,303.93,1988.71,19.26,102.13,1
299.57,309.19,753.76,32.87,102.18,1
300.11,309.06,1821.21,22.05,102.24,1
297.59,306.21,1457.49,21.07,102.28,0
301.2,311.53,1128.14,29.3,102.34,1
298.73,308.72,1211.36,30.73,102.4,0
297.23,304.81,960.26,30.19,102.44,1
294.93,303.2,1480.67,25.77,102.49,1
303.41,315.97,1640.84,24.36,102.55,0
299.89,307.77,1081.67,30.91,102.62,1
300.48,309.84,732.1,34.29,102.67,1
299.8,312.15,1243.34,26.67,102.73,0
300.58,310.09,961.43,33.32,102.78,1
303.3,312.39,1597.45,22.05,102.83,0
300.18,307.81,1546.12,27.47,102.87,1
300.37,310.54,1753.9,23.81,102.92,0
298.35,308.94,1279.14,25.19,102.96,0
300.95,311.37,783.35,29.31,103.01,1
300.6,308.94,1292.95,25.65,103.06,1
300.35,311.3,1256.18,27.89,103.11,0
299.19,309.31,1487.23,25.55,103.16,0
299.99,306.95,1371.02,24.79,103.2,1
301.18,310.24,1510.25,21.91,103.23,0
298.2,307.54,1220.85,28.02,103.3,0
297.35,309.49,1181.7,27.9,103.34,1
303.44,311.61,1439.88,26.58,103.39,1
303.79,313.83,1199.09,23.72,103.44,1
302.53,314.5,1759.6,19.6,103.49,0
300.03,310.28,2012.76,21.47,103.55,1
298.33,309.43,1206.43,27.75,103.58,0
299.82,306.73,1718.79,23.08,103.65,1
302.74,313.45,1200.51,25.84,103.71,0
299.83,308.21,1013.71,32.73,103.75,1
302.12,310.1,2039.3,18.86,103.8,1
303.83,311.94,1258.47,24.24,103.86,1
300.04,310.49,1452.78,24.48,103.92,0
300.84,310.14,1360.04,25.9,103.97,0
301.59,313.52,1254.12,30.93,104.02,0
300.72,310.49,1169.0,27.49,104.07,1
301.54,311.57,1173.26,32.15,104.12,1
297.46,308.86,1247.34,28.47,104.16,0
301.74,311.85,1453.02,23.62,104.2,0
293.44,305.53,1478.04,26.44,104.27,0
299.25,310.46,1255.83,28.36,104.31,0
299.27,310.04,1675.06,24.97,104.36,0
295.86,306.4,1313.66,24.95,104.42,0
297.82,310.76,1241.27,28.86,104.47,0
304.82,315.26,1789.38,20.71,104.52,0
302.12,312.1,1700.11,19.06,104.57,0
295.42,307.13,1340.01,29.28,104.62,0
300.92,313.5,1152.94,27.28,104.7,1
300.6,310.66,986.23,30.94,104.75,1
299.9,311.08,1724.92,25.24,104.79,0
300.32,311.36,1374.11,26.62,104.85,0
304.91,316.84,1789.23,22.67,104.89,0
298.54,306.77,1042.47,28.45,104.95,1
298.84,308.21,1252.37,27.36,104.99,0
299.0,306.56,1694.39,21.76,105.05,1
304.4,313.97,1578.96,24.16,105.09,0
298.71,308.49,946.64,30.19,105.14,1
295.02,305.98,775.24,34.18,105.19,1
297.16,308.28,643.22,36.58,105.25,1
297.19,307.46,745.61,33.3,105.29,1
298.01,309.48,732.24,33.19,105.35,1
302.6,310.21,1616.31,24.52,105.4,1
300.5,309.11,1186.88,27.86,105.46,1
300.58,311.78,1269.8,29.0,105.52,0
300.0,310.91,1843.47,25.59,105.58,1
300.23,310.28,1584.29,25.05,105.62,0
298.1,311.05,1328.89,26.76,105.68,0
299.2,310.96,1737.59,22.57,105.72,0
302.42,313.22,1283.18,25.6,105.77,0
300.52,309.42,1496.67,24.4,105.84,0
299.79,307.24,1437.03,25.03,105.91,1
298.11,310.46,1190.07,26.19,105.95,1
301.27,311.57,1778.24,21.5,105.98,0
300.23,312.63,1074.05,30.72,106.04,1
299.55,311.33,1792.37,23.35,106.08,0
299.69,312.26,1874.63,20.52,106.12,1
301.73,313.57,929.19,29.19,106.19,1
300.21,307.6,1402.17,26.26,106.24,1
300.82,308.46,1531.68,28.35,106.31,1
299.2,309.41,1523.21,23.05,106.36,0
296.12,305.32,1342.52,28.31,106.42,0
301.42,310.71,1547.24,24.93,106.48,0
302.07,310.07,1408.52,24.2,106.53,1
299.64,309.78,1378.9,26.63,106.58,0
300.55,313.96,1431.21,26.46,106.61,0
300.57,309.91,1819.35,20.83,106.65,1
298.47,310.0,1487.21,22.78,106.7,0
299.42,311.64,1983.63,19.9,106.75,1
301.5,311.07,1059.92,26.73,106.81,1
299.95,313.18,1033.33,31.69,106.86,1
299.92,311.13,1450.56,27.54,106.91,0
301.37,310.2,1557.37,18.25,106.97,0
298.55,308.54,915.47,34.77,106.99,1
300.56,310.62,1255.87,28.55,107.02,0
300.69,309.58,1790.78,20.39,107.07,0
301.95,308.65,1693.72,24.6,107.13,1
299.31,308.17,1315.93,29.03,107.18,0
295.64,304.66,1044.84,27.93,107.24,1
295.99,306.7,1919.82,21.47,107.29,1
301.38,312.64,1225.26,31.67,107.33,0
300.11,310.52,1489.27,24.75,107.38,0
300.69,310.9,1355.42,27.16,107.43,0
297.94,310.82,1316.23,26.63,107.49,0
297.41,310.06,1357.28,28.45,107.53,0
300.53,309.83,1768.43,28.44,107.58,0
302.24,315.81,1368.74,24.58,107.63,0
303.04,313.13,1614.51,21.36,107.68,0
301.22,307.14,1284.16,25.71,107.73,1
299.24,309.72,924.99,27.67,107.79,1
300.64,313.0,1752.82,22.78,107.85,0
302.5,312.66,1140.84,32.08,107.89,1
300.89,309.84,1314.83,25.79,107.94,0
300.27,311.45,1534.1,23.1,107.99,0
299.69,308.68,1270.5,24.94,108.05,0
296.5,306.9,1263.88,26.12,108.1,0
304.33,314.54,1954.51,18.3,108.16,1
301.35,311.71,1063.82,26.78,108.2,1
298.15,307.94,1145.71,33.13,108.24,1
301.67,309.18,1101.05,30.2,108.3,1
301.14,311.91,1567.39,24.49,108.35,0
297.75,308.52,1291.09,25.77,108.4,0
300.2,308.71,1639.98,21.11,108.46,1
304.77,316.13,1282.55,25.14,108.51,0
299.92,311.46,1166.67,24.35,108.55,1
303.3,315.77,1413.17,28.75,108.6,0
296.66,308.22,1759.72,19.98,108.65,0
296.7,305.14,1728.48,21.8,108.68,1
295.24,303.99,1034.17,29.28,108.71,1
300.06,310.02,1481.69,24.96,108.77,0
300.92,310.96,1661.37,21.58,108.83,0
297.44,306.82,1692.3,19.7,108.87,0
300.97,311.11,2100.58,19.26,108.92,1
298.22,308.03,1521.87,22.33,108.97,0
298.75,310.89,1667.72,22.52,109.01,0
300.32,313.7,1435.21,22.38,109.07,0
302.2,310.34,1476.11,25.48,109.15,1
297.88,310.35,1356.34,24.02,109.2,0
296.83,305.67,881.72,32.7,109.25,1
298.86,312.42,1065.01,27.96,109.31,1
301.83,309.41,1085.26,27.31,109.34,1
301.12,312.69,1307.32,32.4,109.37,0
298.76,306.14,1276.66,28.02,109.39,1
302.13,311.85,1442.42,24.12,109.43,0
300.14,307.37,1907.42,23.01,109.47,1
303.01,311.52,1218.11,28.31,109.52,1
300.78,309.92,1283.38,26.96,109.56,0
298.96,306.62,1901.56,22.58,109.63,1
297.49,307.65,1296.61,25.17,109.68,0
299.81,307.48,1345.56,25.76,109.75,1
300.74,311.77,1573.81,25.07,109.79,0
301.59,311.23,1567.16,25.54,109.85,0
300.32,310.67,1058.1,31.32,109.91,1
298.86,311.19,1599.82,23.45,109.97,0
295.63,307.25,1498.71,23.15,110.0,0
296.71,305.45,1149.47,27.44,110.04,1
298.6,308.28,1161.13,26.89,110.07,1
300.94,307.47,1557.62,24.85,110.11,1
298.12,309.3,1373.12,26.46,110.16,0
300.3,312.74,1356.73,23.24,110.2,0
297.06,306.45,1556.68,23.49,110.27,0
299.06,308.37,919.05,29.0,110.31,1
301.99,313.81,1891.14,22.71,110.37,1
297.87,308.18,1329.35,29.64,110.43,0
299.56,310.41,1264.22,24.64,110.47,0
301.83,312.53,1624.59,22.75,110.51,0
302.37,313.89,1795.68,20.1,110.56,0
297.27,307.53,1288.51,29.27,110.61,0
300.78,310.65,994.11,29.24,110.65,1
302.25,310.84,1436.55,22.4,110.69,1
300.66,310.28,851.04,27.01,110.74,1
300.42,311.2,995.56,32.62,110.79,1
300.59,311.21,1310.43,26.75,110.84,0
302.44,312.98,1163.27,29.83,110.9,1
303.74,314.12,1460.24,26.68,110.95,0
299.21,308.91,1075.24,25.6,111.01,1
305.06,317.42,1222.08,28.37,111.07,0
301.85,311.4,994.81,31.16,111.11,1
298.5,314.24,1610.98,23.26,111.15,0
300.49,311.99,1515.46,22.24,111.21,0
300.55,310.97,1655.11,22.93,111.28,0
296.73,307.89,1532.45,28.84,111.32,0
298.28,309.2,785.89,29.92,111.38,1
299.09,306.87,1415.55,23.85,111.41,1
298.33,308.11,1319.49,26.96,111.46,0
303.24,312.32,902.1,33.47,111.5,1
299.05,309.91,1267.09,27.76,111.57,0
301.95,311.14,1622.03,20.89,111.63,0
297.92,306.84,1287.3,25.84,111.68,0
301.23,311.81,1296.42,27.14,111.74,0
300.45,309.19,1456.6,23.6,111.8,0
299.05,310.11,2424.62,16.18,111.84,1
298.76,309.94,1735.83,22.44,111.89,0
302.19,312.79,1310.51,27.65,111.92,0
303.8,314.04,1539.46,25.13,111.96,0
299.71,306.27,1528.33,23.08,112.02,1
303.12,312.4,1471.96,24.92,112.08,0
302.41,313.17,652.08,34.63,112.13,1
301.48,312.15,1531.97,22.39,112.2,0
299.89,311.75,665.54,27.8,112.25,1
298.76,307.95,1431.64,23.72,112.29,0
295.05,305.54,1464.97,25.72,112.34,0
299.69,307.14,1505.58,26.19,112.38,1
300.42,311.7,1042.81,29.5,112.43,1
300.52,309.47,794.52,34.2,112.47,1
301.12,310.01,1390.63,28.48,112.51,0
299.51,308.27,1615.6,22.74,112.56,0
302.11,311.35,1923.12,22.85,112.61,1
299.36,309.61,1730.09,21.48,112.66,0
300.36,309.25,1560.99,25.17,112.72,0
296.81,304.16,1125.04,26.09,112.78,1
300.99,311.16,1239.98,23.36,112.84,0
297.56,308.33,1305.92,31.72,112.89,0
300.56,311.81,1995.37,21.45,112.96,1
299.4,313.15,1711.6,22.18,113.0,0
299.84,309.26,1354.06,26.01,113.06,0
297.3,304.4,1319.88,27.32,113.12,1
300.17,310.82,1563.74,24.24,113.19,0
301.63,312.45,1456.84,24.85,113.24,0
300.45,310.36,825.22,33.16,113.29,1
301.84,309.01,1408.08,23.2,113.35,1
303.06,313.21,1153.29,28.17,113.4,1
299.67,308.54,1374.94,27.05,113.46,0
299.36,312.41,1460.28,26.58,113.51,0
299.8,308.61,1394.68,24.42,113.57,0
302.85,314.16,904.41,29.31,113.63,1
303.02,313.46,1742.26,23.83,113.68,0
298.87,308.24,1522.25,20.63,113.74,0
299.53,308.48,1487.69,23.96,113.82,0
302.74,312.61,1625.85,24.67,113.86,0
301.23,312.51,1384.11,25.03,113.91,0
298.87,309.27,1460.54,24.06,113.96,0
297.1,307.19,1200.7,23.98,114.02,0
301.64,311.36,1249.0,29.63,114.06,0
299.0,308.79,1115.03,27.26,114.11,1
302.09,313.18,1037.36,32.27,114.16,1
299.6,308.39,1622.05,24.88,114.2,0
300.6,311.3,1813.68,23.44,114.25,1
297.96,306.22,1705.05,24.34,114.3,1
299.77,310.24,1609.03,21.38,114.35,0
299.05,311.71,2061.16,18.77,114.41,1
299.05,307.97,1501.83,25.27,114.47,0
304.64,315.34,1650.38,23.98,114.52,0
301.3,311.08,1493.44,24.97,114.57,0
297.06,307.06,1220.74,25.51,114.62,0
299.38,310.94,1591.23,24.32,114.67,0
299.29,310.06,1100.43,25.22,114.72,1
297.59,309.79,1391.83,23.38,114.77,0
299.39,310.11,1540.35,21.51,114.83,0
304.32,315.17,1542.44,20.1,114.9,0
297.47,307.84,2004.36,16.96,114.96,1
298.12,308.73,1171.59,28.86,115.02,1
299.94,311.89,1302.6,28.26,115.06,0
301.97,312.91,872.47,33.97,115.11,1
298.76,308.8,1327.16,27.46,115.16,0
302.01,310.31,1593.64,21.62,115.22,1
299.78,308.68,1435.84,28.05,115.29,0
297.15,304.7,838.98,33.42,115.34,1
298.61,306.39,940.37,33.3,115.4,1
301.75,309.91,1421.67,27.69,115.43,1
302.42,314.69,2012.19,16.15,115.47,1
298.82,309.49,1223.68,24.79,115.52,0
300.98,312.55,1386.94,23.31,115.58,0
303.64,312.44,1587.31,24.29,115.64,0
300.21,308.27,1072.41,33.9,115.68,1
298.29,308.54,1355.93,23.91,115.72,0
299.56,309.74,1351.66,22.91,115.77,0
302.49,310.69,1464.39,30.74,115.82,1
300.87,311.82,955.84,27.91,115.88,1
300.35,308.53,1385.82,25.35,115.93,1
297.56,310.03,1618.96,23.15,115.98,0
298.27,307.59,1271.44,28.2,116.03,0
299.38,310.14,1098.61,23.65,116.07,1
298.98,307.17,1005.58,29.48,116.13,1
300.72,307.88,1159.38,27.48,116.18,1
296.04,305.5,1707.2,23.58,116.23,0
300.47,312.8,1527.41,20.59,116.3,0
301.01,312.03,1667.83,24.71,116.34,0
296.55,303.21,828.24,32.49,116.39,1
298.66,309.37,1775.72,21.92,116.43,0
301.04,308.25,2248.27,24.27,116.5,1
299.47,309.77,1017.19,29.21,116.57,1
299.14,310.31,1503.47,25.7,116.62,0
303.24,313.54,1214.67,28.21,116.68,0
302.42,314.15,1478.46,24.94,116.74,0
302.11,311.91,1580.17,24.85,116.78,0
299.48,310.87,991.79,27.63,116.85,1
301.64,310.67,1712.93,24.76,116.89,0
299.55,309.92,1852.96,17.48,116.97,1
301.28,313.04,1345.95,28.72,116.99,0
300.28,314.8,2004.88,18.65,117.03,1
298.84,310.38,686.35,33.31,117.07,1
298.43,308.41,1611.24,26.43,117.14,0
301.71,311.71,1247.16,27.05,117.19,0
298.18,306.88,2194.17,16.99,117.23,1
299.41,309.3,1151.68,25.82,117.25,1
300.04,309.04,1576.29,23.13,117.3,0
299.86,311.2,1730.88,22.19,117.34,0
300.77,308.89,1313.79,27.61,117.4,1
301.12,310.39,1276.56,27.8,117.44,0
295.98,306.17,1512.7,25.07,117.49,0
297.55,306.62,1367.43,26.25,117.53,0
298.9,308.28,1261.24,26.93,117.59,0
300.77,309.31,1355.25,25.81,117.64,1
302.16,311.73,1209.04,20.97,117.68,0
299.65,306.95,1386.69,27.41,117.73,1
300.8,311.49,1722.28,24.62,117.76,0
299.47,309.5,1533.77,24.25,117.8,0
302.32,311.39,1586.52,25.91,117.85,0
301.15,310.59,1136.78,31.54,117.9,1
297.08,306.49,1136.49,26.24,117.96,1
298.88,309.09,915.18,31.3,118.02,1
300.77,312.51,1065.66,32.38,118.08,1
296.88,306.46,1350.68,26.18,118.14,0
300.81,311.54,1114.34,31.52,118.2,1
297.23,306.47,1514.83,23.39,118.25,0
298.57,307.81,1297.14,26.07,118.29,0
296.88,308.05,526.27,36.21,118.34,1
301.94,311.78,1191.3,27.93,118.41,1
298.96,308.66,1945.11,22.27,118.47,1
302.54,311.8,1315.54,26.24,118.53,0
300.66,311.22,893.49,30.5,118.58,1
299.72,309.25,1136.02,30.56,118.63,1
300.66,311.26,1792.3,21.58,118.69,0
299.02,310.13,757.76,27.72,118.73,1
299.93,308.89,1492.5,24.03,118.78,0
299.58,309.53,1265.75,25.41,118.86,0
298.33,308.8,1614.93,20.19,118.9,0
300.58,310.45,1459.66,25.25,118.94,0
298.2,308.65,1790.42,19.97,118.97,0
300.25,308.3,1661.01,22.94,119.03,1
304.76,317.35,1273.34,28.69,119.07,0
298.29,307.25,1244.1,27.08,119.13,0
300.48,313.71,1979.05,17.73,119.17,1
301.14,313.61,1460.82,24.55,119.23,0
300.88,309.98,1780.14,23.76,119.28,0
305.42,316.46,1314.33,25.97,119.33,0
297.48,306.52,1164.76,31.19,119.38,1
302.86,310.21,1513.36,22.61,119.45,1
296.59,305.07,1317.19,26.29,119.51,1
297.93,310.02,1528.13,25.67,119.58,0
300.44,312.45,1601.98,24.51,119.62,0
296.26,306.2,1516.22,26.89,119.66,0
299.37,310.71,1219.75,30.43,119.72,0
300.65,308.78,1165.85,26.25,119.77,1
299.23,309.89,2031.15,18.22,119.82,1
298.08,308.43,1227.89,31.51,119.88,0
301.64,311.49,1362.79,29.84,119.92,0
298.49,307.65,1985.8,20.97,119.97,1
302.72,313.88,1600.49,25.81,120.01,0
301.15,309.64,1090.22,31.84,120.06,1
300.81,310.65,1301.89,25.07,120.1,0
301.89,311.77,1304.49,28.62,120.16,0
300.13,309.19,1639.38,24.96,120.22,0
301.85,313.85,1110.76,29.8,120.26,1
298.72,309.13,1672.16,21.67,120.32,0
296.21,307.84,1340.13,25.17,120.36,0
298.62,307.71,1922.98,23.13,120.4,1
300.42,309.45,1185.84,28.95,120.47,1
303.66,315.88,1555.89,25.21,120.51,0
295.52,307.06,1260.17,22.88,120.55,0
303.85,314.54,1723.02,24.6,120.61,0
299.54,310.76,1601.88,26.26,120.65,0
299.97,312.48,1850.54,21.22,120.71,1
298.75,310.92,1277.43,30.76,120.76,0
299.07,306.91,1067.35,30.97,120.82,1
302.33,313.98,1820.95,23.0,120.86,1
299.25,309.3,1097.15,29.12,120.93,1
300.17,310.74,1356.67,29.56,120.97,0
298.84,307.35,1075.69,31.39,121.0,1
297.96,307.55,1643.22,22.14,121.06,0
298.13,308.53,1499.31,25.33,121.11,0
298.98,305.56,1711.23,22.53,121.18,1
303.13,310.62,1586.14,23.48,121.23,1
298.01,309.25,1281.9,26.77,121.3,0
300.4,311.15,1288.31,31.58,121.35,0
296.08,306.97,1542.57,26.05,121.38,0
299.75,311.4,1683.44,25.32,121.45,0
299.01,308.56,1330.65,25.25,121.49,0
298.14,308.48,1572.05,26.07,121.54,0
299.33,307.14,1487.67,26.4,121.6,1
299.4,311.26,1474.71,24.8,121.63,0
301.78,310.91,1031.79,30.77,121.67,1
301.76,312.4,1781.61,23.55,121.72,0
302.7,311.85,1321.56,27.04,121.76,0
300.02,310.8,1348.08,25.52,121.82,0
301.45,309.46,1376.99,29.51,121.85,1
301.86,313.01,1318.8,28.47,121.91,0
300.6,309.52,1593.16,25.3,121.96,0
299.79,309.56,1580.97,23.16,122.02,0
297.38,307.15,1342.27,26.7,122.08,0
298.69,308.8,1488.13,27.93,122.14,0
301.06,309.41,1357.0,26.24,122.19,1
299.49,309.89,1110.99,30.02,122.24,1
297.26,304.92,1093.8,29.59,122.28,1
301.22,310.24,1772.04,22.31,122.33,0
300.96,310.69,1633.22,22.32,122.37,0
299.28,307.88,1581.82,21.68,122.41,1
301.3,313.7,1234.43,28.6,122.45,0
303.83,313.61,1383.79,27.96,122.49,0
300.51,309.91,1030.39,27.73,122.54,1
301.95,311.15,1188.59,29.26,122.59,1
299.03,309.91,1905.19,16.25,122.63,1
300.38,311.2,1052.47,27.47,122.68,1
301.83,311.03,1527.33,24.66,122.72,0
304.32,315.27,1462.89,26.33,122.76,0
298.42,310.13,2043.22,18.01,122.81,1
302.58,312.49,1147.83,28.35,122.87,1
302.4,313.44,1515.85,21.63,122.92,0
295.91,305.22,1612.71,25.89,122.97,0
301.79,311.3,1469.56,20.96,123.02,0
301.9,312.25,1721.6,23.65,123.08,0
301.59,309.31,1111.38,26.27,123.12,1
300.06,310.3,1303.57,30.11,123.17,0
302.69,312.54,1382.4,25.3,123.24,0
301.01,311.38,1491.64,29.14,123.29,0
297.37,306.66,1478.49,25.05,123.32,0
301.47,311.95,1361.99,25.07,123.37,0
299.24,308.94,1814.77,19.43,123.42,1
300.21,310.47,1386.74,26.76,123.48,0
297.8,306.66,1233.89,29.76,123.53,0
299.13,305.64,1389.3,24.92,123.57,1
298.88,310.81,1458.53,24.36,123.61,0
300.37,313.31,1562.89,23.63,123.67,0
299.84,312.25,843.11,31.72,123.72,1
301.27,310.21,1109.68,25.95,123.78,1
300.63,311.03,1469.63,24.21,123.84,0
300.31,308.21,2142.52,13.88,123.89,1
299.8,309.89,1155.69,23.57,123.97,1
297.91,307.23,1606.09,20.03,124.02,0
301.93,313.44,1684.48,19.27,124.07,0
302.11,311.57,1480.19,25.03,124.11,0
297.98,310.11,1471.34,24.72,124.15,0
301.76,311.88,1420.55,24.45,124.22,0
298.62,311.12,1201.33,28.43,124.25,0
299.84,310.7,1351.41,26.53,124.3,0
298.38,310.74,1520.8,26.63,124.34,0
298.59,309.06,1207.72,25.82,124.4,0
300.46,308.57,934.91,29.59,124.45,1
302.19,313.05,1796.21,22.28,124.52,0
298.37,307.31,1642.73,22.84,124.56,0
295.95,307.01,1610.27,24.0,124.61,0
297.31,305.28,1966.47,16.76,124.69,1
301.49,313.79,1550.18,23.72,124.74,0
298.76,306.9,1340.11,26.78,124.79,1
298.99,309.98,1481.04,29.83,124.83,0
298.74,312.32,1161.09,28.25,124.88,1
302.38,312.91,773.58,30.54,124.93,1
299.58,308.7,1118.73,31.1,124.98,1
301.14,310.92,1342.67,27.39,125.02,0
301.22,313.02,1342.84,25.58,125.07,0
299.37,309.64,1415.4,26.89,125.15,0
301.19,309.09,1115.1,27.05,125.2,1
301.88,313.17,1175.74,27.48,125.26,1
298.71,306.61,1553.9,27.04,125.31,1
298.24,307.9,1076.98,30.48,125.36,1
297.9,307.2,1391.26,25.11,125.42,0
301.02,314.03,1889.04,21.84,125.47,1
300.83,311.89,1207.88,28.22,125.52,0
298.12,312.34,1144.02,24.68,125.57,1
296.72,304.01,1269.08,33.55,125.62,1
298.03,308.1,1649.67,27.12,125.66,0
299.02,309.09,1720.71,24.53,125.7,0
299.29,307.75,1131.27,27.02,125.77,1
302.12,313.86,1097.85,30.72,125.84,1
300.84,311.05,1773.84,21.48,125.89,0
300.41,312.11,1787.35,21.22,125.93,0
300.54,309.14,1382.7,28.13,126.0,0
301.18,309.31,1643.05,26.49,126.05,1
304.52,313.36,1198.06,24.27,126.11,1
301.94,311.21,1143.66,30.29,126.15,1
298.51,305.93,1463.48,24.16,126.21,1
301.19,308.98,1474.6,22.83,126.25,1
298.58,310.36,1136.62,28.56,126.31,1
300.58,310.94,1826.45,20.4,126.37,1
301.15,312.53,1290.06,28.1,126.42,0
296.49,306.75,1073.7,29.36,126.46,1
304.08,314.77,1338.29,30.05,126.52,0
301.75,310.3,1411.18,28.47,126.58,1
299.44,309.82,962.86,30.31,126.64,1
300.59,310.18,2108.41,19.6,126.67,1
301.77,307.8,1690.66,26.15,126.73,1
302.68,315.94,1344.72,22.61,126.79,0
297.51,306.04,1237.72,25.93,126.86,1
300.49,309.98,1870.69,19.13,126.91,1
301.15,312.06,1425.86,29.46,126.96,0
300.6,311.98,1337.01,27.22,127.02,0
297.58,305.52,1200.57,25.84,127.08,1
301.46,310.03,2094.35,19.8,127.11,1
300.65,313.5,1488.88,25.49,127.16,0
298.13,307.11,1668.33,21.87,127.2,0
296.52,306.55,1167.65,28.63,127.26,1
296.22,306.35,1181.8,31.56,127.3,1
299.42,309.43,1325.11,28.93,127.33,0
301.5,312.62,1395.52,26.17,127.38,0
298.6,308.65,1726.24,20.94,127.44,0
297.82,308.0,1826.14,21.57,127.5,1
301.86,314.51,1065.43,27.85,127.56,1
301.36,313.58,1238.35,30.53,127.61,0
300.01,311.46,1584.59,26.45,127.65,0
301.73,312.1,883.67,31.62,127.71,1
303.43,314.73,992.36,30.05,127.75,1
300.03,309.91,1243.36,29.28,127.8,0
300.28,310.08,1479.49,24.44,127.83,0
299.64,311.71,1414.99,25.84,127.88,0
298.25,307.71,1434.86,26.4,127.93,0
298.56,307.11,1502.73,27.25,127.97,1
297.23,306.64,1212.97,29.28,128.01,0
300.79,309.53,1190.88,26.1,128.05,1
296.44,305.44,1624.12,22.99,128.08,0
301.76,311.67,1622.68,23.85,128.12,0
299.28,308.04,1288.62,26.77,128.17,0
297.6,309.02,1031.06,32.47,128.21,1
296.2,306.37,2153.76,18.34,128.26,1
299.32,309.24,1676.73,22.66,128.31,0
297.45,306.14,1881.55,22.34,128.37,1
297.25,306.97,1647.4,23.21,128.42,0
298.65,309.68,1131.46,30.78,128.46,1
302.09,313.55,1905.78,23.4,128.51,1
300.1,312.05,1365.68,27.42,128.56,0
296.73,306.17,1333.64,24.65,128.61,0
295.86,307.27,1539.09,25.48,128.66,0
301.99,309.24,1522.76,21.97,128.71,1
295.87,302.78,1071.3,26.65,128.75,1
300.02,309.76,1462.59,25.99,128.81,0
302.33,315.2,1026.24,25.92,128.86,1
298.96,306.73,855.37,35.29,128.91,1
300.31,309.88,1355.74,28.49,128.95,0
299.95,312.95,1440.95,21.68,128.98,0
302.72,310.28,1683.9,28.52,129.05,1
299.48,311.05,562.65,32.21,129.09,1
301.4,312.2,1793.48,20.82,129.15,0
300.74,313.33,1240.18,23.77,129.19,0
303.89,312.96,1226.49,26.99,129.25,0
298.97,306.1,1507.32,25.29,129.3,1
298.9,309.89,1354.22,28.16,129.36,0
299.08,311.93,1888.18,19.3,129.42,1
301.47,312.22,1891.14,24.42,129.47,1
300.57,310.46,1677.62,22.97,129.52,0
296.8,305.95,1639.36,22.99,129.56,0
301.08,312.47,1370.24,26.97,129.61,0
301.01,311.39,1258.79,27.51,129.65,0
297.65,307.68,1778.73,21.97,129.7,0
300.31,310.83,1652.19,23.01,129.74,0
299.67,309.79,1442.82,25.11,129.78,0
297.77,307.39,1818.7,23.9,129.83,1
303.27,313.97,1228.17,27.45,129.87,0
298.54,309.85,1889.78,18.5,129.92,1
300.2,309.94,1665.45,23.13,129.96,0
300.57,312.68,1554.13,22.84,130.02,0
298.89,309.53,1624.13,24.12,130.07,0
297.01,307.03,1499.45,27.13,130.11,0
299.96,311.21,1195.98,26.94,130.17,1
304.46,315.43,469.47,36.81,130.23,1
299.02,307.29,1513.8,24.62,130.28,1
299.23,310.57,1474.95,27.99,130.34,0
300.01,310.45,1729.21,24.8,130.39,0
302.64,312.8,1479.03,25.66,130.43,0
299.44,307.75,941.12,30.95,130.49,1
298.75,308.93,1153.97,28.12,130.53,1
300.26,307.73,1147.01,27.23,130.57,1
296.93,307.19,1681.8,22.87,130.63,0
298.88,308.97,1571.61,24.43,130.69,0
297.51,306.56,1070.35,27.56,130.76,1
303.15,315.21,1465.06,23.3,130.78,0
301.8,312.35,1444.34,24.18,130.83,0
300.92,311.87,1242.04,26.53,130.88,0
300.84,310.37,1301.78,27.14,130.93,0
304.73,315.52,1693.29,25.71,130.99,0
299.57,310.87,1432.21,27.04,131.03,0
300.7,310.13,1616.83,24.32,131.06,0
299.36,309.18,872.68,28.61,131.12,1
300.96,314.08,1681.75,23.65,131.18,0
301.62,311.04,1209.99,28.56,131.25,0
299.4,306.91,1703.63,26.47,131.28,1
299.37,308.16,1034.23,29.15,131.35,1
300.97,310.28,1043.26,30.07,131.4,1
297.42,308.24,1430.04,27.09,131.45,0
296.88,305.46,1496.58,26.14,131.5,1
299.42,310.41,1160.13,26.86,131.55,1
303.19,313.77,1548.24,24.4,131.6,0
299.14,309.46,1260.49,33.16,131.65,0
304.83,317.07,1849.83,22.24,131.69,1
299.71,311.07,1167.08,26.53,131.75,1
